s_video_id,e_width,e_height,t_average_bitrate,predicted_vmaf
499.0,640.0,360.0,723.0,70.5613319138642
499.0,1280.0,720.0,2282.0,91.68056414865885
499.0,416.0,234.0,370.0,45.50449215571597
499.0,768.0,432.0,976.0,78.80041780052032
499.0,1920.0,1080.0,4043.0,97.20195816639946
499.0,1280.0,720.0,1790.0,88.56737153423961
499.0,960.0,540.0,1089.0,82.29132494087605
499.0,640.0,360.0,570.0,65.51140558801059
499.0,416.0,234.0,293.0,42.14633955250416
499.0,768.0,432.0,776.0,74.32903106280902
499.0,1920.0,1080.0,2954.0,94.47100029423417
499.0,1280.0,720.0,1421.0,85.36499259682127
499.0,960.0,540.0,860.0,78.44486857957726
499.0,768.0,432.0,620.0,69.59208710442081
499.0,640.0,360.0,453.0,62.30259820731035
499.0,416.0,234.0,234.0,37.18682873124184
499.0,1920.0,1080.0,2337.0,91.88776180324703
499.0,1280.0,720.0,1134.0,81.52078204872059
499.0,640.0,360.0,362.0,57.45071615234166
499.0,960.0,540.0,685.0,73.16076947555945
499.0,768.0,432.0,494.0,65.525109221359
499.0,1920.0,1080.0,2009.0,85.64752293036888
499.0,416.0,234.0,187.0,35.20060685199075
499.0,1280.0,720.0,913.0,75.643003055786
499.0,960.0,540.0,548.0,67.04401558537889
499.0,640.0,360.0,289.0,50.2521912251762
499.0,768.0,432.0,396.0,58.18157794400675
499.0,1920.0,1080.0,1189.0,74.72611909394958
499.0,1280.0,720.0,541.0,59.53078917959774
499.0,416.0,234.0,150.0,27.78841906254115
499.0,960.0,540.0,323.0,50.059926667650544
499.0,640.0,360.0,171.0,35.41954960894466
499.0,768.0,432.0,231.0,41.30777512259994
499.0,1920.0,1080.0,693.0,57.99475375476867
499.0,416.0,234.0,88.0,15.320656028089001
499.0,960.0,540.0,194.0,32.253900744467536
499.0,1280.0,720.0,326.0,43.07571242143878
499.0,768.0,432.0,138.0,25.66008027128102
499.0,640.0,360.0,102.0,19.16780996822324
499.0,416.0,234.0,54.0,5.649916646822645
499.0,1920.0,1080.0,446.0,39.343967758805725
499.0,1280.0,720.0,199.0,25.466194682700717
499.0,960.0,540.0,123.0,17.96676476650552
499.0,640.0,360.0,65.0,6.630636377528582
499.0,768.0,432.0,86.0,10.84244852972888
499.0,416.0,234.0,34.0,1.820992876737972
499.0,1920.0,1080.0,275.0,22.17407179425746
499.0,1280.0,720.0,126.0,11.006646856629002
499.0,960.0,540.0,78.0,5.678791506871341
499.0,640.0,360.0,42.0,1.383616538769795
499.0,768.0,432.0,55.0,2.652563370729485
499.0,416.0,234.0,23.0,-0.059464621152243186
499.0,1920.0,1080.0,246.0,20.505624750535652
499.0,1280.0,720.0,114.0,7.518658037492431
499.0,960.0,540.0,69.0,3.647685155055158
499.0,640.0,360.0,38.0,0.7582891490701403
499.0,768.0,432.0,50.0,2.012609554352036
499.0,416.0,234.0,20.0,0.3400736895894676
500.0,1280.0,720.0,3622.0,95.64980916318198
500.0,1920.0,1080.0,8374.0,99.1600724125802
500.0,768.0,432.0,1487.0,86.3768645974927
500.0,640.0,360.0,1135.0,79.293530544091
500.0,960.0,540.0,2259.0,92.02959239932743
500.0,416.0,234.0,573.0,53.295468434425366
500.0,1920.0,1080.0,6525.0,98.98160720313413
500.0,960.0,540.0,1736.0,89.3356428217045
500.0,1280.0,720.0,2774.0,94.3047758346408
500.0,640.0,360.0,882.0,75.50221836101043
500.0,416.0,234.0,447.0,52.69758906146651
500.0,768.0,432.0,1155.0,83.4997769380718
500.0,1280.0,720.0,2153.0,92.82572293636355
500.0,1920.0,1080.0,4993.0,97.84033099157993
500.0,960.0,540.0,1347.0,86.44578281702658
500.0,640.0,360.0,688.0,71.9006323482433
500.0,768.0,432.0,905.0,79.98403896300681
500.0,416.0,234.0,349.0,47.790723782425914
500.0,1920.0,1080.0,3827.0,96.93656148093194
500.0,1280.0,720.0,1683.0,89.74624325387482
500.0,960.0,540.0,1055.0,83.79746840649696
500.0,640.0,360.0,540.0,67.89686106947313
500.0,768.0,432.0,710.0,75.94722394252382
500.0,416.0,234.0,273.0,44.095845076377486
500.0,1920.0,1080.0,2969.0,95.06395931917442
500.0,1280.0,720.0,1330.0,87.35591221986759
500.0,960.0,540.0,833.0,80.15647886193251
500.0,640.0,360.0,426.0,63.33980384665085
500.0,768.0,432.0,561.0,71.89273621373113
500.0,416.0,234.0,215.0,39.04309518435944
500.0,1920.0,1080.0,2344.0,92.94314930424329
500.0,1280.0,720.0,1061.0,82.86650135250943
500.0,960.0,540.0,664.0,74.99158281517623
500.0,640.0,360.0,337.0,59.02095940308018
500.0,768.0,432.0,445.0,67.38427159419967
500.0,416.0,234.0,171.0,34.960477454959204
500.0,1920.0,1080.0,1860.0,87.72475134866265
500.0,1280.0,720.0,851.0,78.17409092853167
500.0,960.0,540.0,528.0,68.80511501697697
500.0,640.0,360.0,268.0,52.681798283366916
500.0,768.0,432.0,355.0,61.50642402126
500.0,416.0,234.0,135.0,30.908250558961367
500.0,1920.0,1080.0,1097.0,77.84645144092768
500.0,1280.0,720.0,500.0,61.5269997136557
500.0,960.0,540.0,306.0,52.335959436672034
500.0,640.0,360.0,155.0,37.38582596928091
500.0,768.0,432.0,206.0,43.708322382581294
500.0,416.0,234.0,78.0,17.882413725165183
500.0,1920.0,1080.0,667.0,60.19574407656264
500.0,1280.0,720.0,303.0,45.48709576685254
500.0,960.0,540.0,184.0,35.39954862444441
500.0,640.0,360.0,93.0,20.277206802557362
500.0,768.0,432.0,123.0,27.6412018950569
500.0,416.0,234.0,46.0,7.155423996223229
500.0,1920.0,1080.0,423.0,42.37316454560912
500.0,1280.0,720.0,192.0,25.59694909213037
500.0,960.0,540.0,116.0,17.680971178960423
500.0,640.0,360.0,58.0,7.665723399758321
500.0,768.0,432.0,78.0,12.714745381013017
500.0,416.0,234.0,29.0,2.5546272570189754
500.0,1920.0,1080.0,263.0,23.412595997045745
500.0,1280.0,720.0,121.0,10.326995440806337
500.0,960.0,540.0,72.0,5.845566262011886
500.0,640.0,360.0,36.0,1.1956742790804453
500.0,768.0,432.0,48.0,2.8640546540554936
500.0,416.0,234.0,18.0,1.2431410245147656
500.0,1920.0,1080.0,243.0,21.913817959709768
500.0,1280.0,720.0,110.0,7.484921185738376
500.0,960.0,540.0,66.0,4.024815215177874
500.0,640.0,360.0,33.0,0.8491443444903759
500.0,768.0,432.0,44.0,2.177778032329992
500.0,416.0,234.0,17.0,1.216636266303192
503.0,960.0,540.0,3816.0,89.04792041988185
503.0,640.0,360.0,2031.0,73.78322400111705
503.0,1280.0,720.0,6015.0,94.2334649848778
503.0,1920.0,1080.0,10455.0,98.78679464614117
503.0,768.0,432.0,2644.0,81.85305688758365
503.0,416.0,234.0,1012.0,48.86779826020449
503.0,1920.0,1080.0,8747.0,96.64374875208013
503.0,1280.0,720.0,4674.0,92.604553118663
503.0,960.0,540.0,2979.0,86.84171867622405
503.0,640.0,360.0,1580.0,70.08638090870377
503.0,768.0,432.0,2053.0,78.85157149630267
503.0,416.0,234.0,788.0,44.550688223979066
503.0,1280.0,720.0,3640.0,89.95480337546132
503.0,960.0,540.0,2323.0,82.90131561021006
503.0,640.0,360.0,1231.0,66.03704004085954
503.0,768.0,432.0,1598.0,73.97471497914228
503.0,416.0,234.0,612.0,39.54695995413974
503.0,1920.0,1080.0,5728.0,94.81454408774131
503.0,1280.0,720.0,2848.0,86.93725541384086
503.0,960.0,540.0,1817.0,78.29265794110734
503.0,640.0,360.0,962.0,61.80353608029858
503.0,768.0,432.0,1249.0,69.67087090211646
503.0,416.0,234.0,477.0,36.29874216821587
503.0,1920.0,1080.0,4552.0,93.21391775103633
503.0,960.0,540.0,1426.0,73.29377343962607
503.0,1280.0,720.0,2239.0,82.22471101407798
503.0,640.0,360.0,752.0,55.69626486688289
503.0,768.0,432.0,978.0,64.5867317336254
503.0,416.0,234.0,371.0,29.974294026904786
503.0,1280.0,720.0,1769.0,77.15481366125738
503.0,1920.0,1080.0,3608.0,90.6563672648724
503.0,960.0,540.0,1123.0,67.70412608558097
503.0,640.0,360.0,589.0,48.69812144003728
503.0,768.0,432.0,768.0,57.85391454978958
503.0,416.0,234.0,289.0,25.772609717422434
503.0,1920.0,1080.0,2875.0,85.26567802149316
503.0,1280.0,720.0,1404.0,72.31673615764903
503.0,960.0,540.0,887.0,61.13535705686437
503.0,640.0,360.0,462.0,42.78230244328577
503.0,768.0,432.0,604.0,51.409006312487804
503.0,416.0,234.0,225.0,21.186440739337797
503.0,1920.0,1080.0,1674.0,71.2296212279728
503.0,1280.0,720.0,799.0,53.00243799755923
503.0,960.0,540.0,497.0,44.17629232503396
503.0,768.0,432.0,334.0,33.77981115396337
503.0,640.0,360.0,254.0,27.21002145512192
503.0,416.0,234.0,121.0,11.00969896125575
503.0,1280.0,720.0,466.0,31.805990442928007
503.0,1920.0,1080.0,1018.0,50.1159894760502
503.0,960.0,540.0,285.0,23.67609531993415
503.0,640.0,360.0,142.0,13.628181287508552
503.0,768.0,432.0,189.0,18.289936082454883
503.0,416.0,234.0,67.0,3.3328347476574427
503.0,960.0,540.0,170.0,10.88953971990778
503.0,640.0,360.0,82.0,3.86204532689053
503.0,768.0,432.0,111.0,6.360187343397614
503.0,1920.0,1080.0,644.0,30.613659877024126
503.0,1280.0,720.0,284.0,16.14730974002
503.0,416.0,234.0,38.0,1.1822570228193403
503.0,1920.0,1080.0,389.0,14.992120818001125
503.0,1280.0,720.0,166.0,5.757974233768833
503.0,960.0,540.0,96.0,2.4914751040216268
503.0,640.0,360.0,45.0,0.8340475993874693
503.0,768.0,432.0,61.0,1.618227854597221
503.0,416.0,234.0,20.0,-0.009831651810943375
503.0,1920.0,1080.0,353.0,13.6113157122563
503.0,1280.0,720.0,149.0,4.765406325094981
503.0,960.0,540.0,85.0,1.3912054231964066
503.0,640.0,360.0,40.0,0.4063496481616235
503.0,768.0,432.0,55.0,1.166692202206857
503.0,416.0,234.0,18.0,0.5083100173089978
506.0,640.0,360.0,1563.0,76.40245956992375
506.0,1280.0,720.0,5054.0,96.03122627133682
506.0,768.0,432.0,2111.0,83.53195869077088
506.0,1920.0,1080.0,9902.0,101.9274141471251
506.0,960.0,540.0,3102.0,90.91266905267966
506.0,416.0,234.0,762.0,50.68996640435625
506.0,1920.0,1080.0,7748.0,98.93398315049383
506.0,1280.0,720.0,3854.0,94.7475914336427
506.0,960.0,540.0,2369.0,89.00064244212744
506.0,640.0,360.0,1199.0,73.99012492443562
506.0,768.0,432.0,1621.0,81.7940609511871
506.0,416.0,234.0,588.0,48.22494740478425
506.0,1280.0,720.0,2947.0,91.8640912523532
506.0,640.0,360.0,917.0,70.06094888944591
506.0,416.0,234.0,453.0,45.161520917319216
506.0,768.0,432.0,1240.0,78.18300426190886
506.0,1920.0,1080.0,4597.0,97.94336850708228
506.0,1280.0,720.0,2269.0,89.5452764229091
506.0,640.0,360.0,709.0,66.23797705786666
506.0,960.0,540.0,1399.0,81.89230570714176
506.0,768.0,432.0,958.0,73.80518969343782
506.0,1280.0,720.0,1742.0,86.6026406266848
506.0,1920.0,1080.0,3580.0,96.95841380495442
506.0,416.0,234.0,350.0,42.08207733104679
506.0,960.0,540.0,1082.0,79.01436424621849
506.0,640.0,360.0,550.0,60.708784574336455
506.0,768.0,432.0,739.0,70.82873552933246
506.0,416.0,234.0,273.0,38.116949462166616
506.0,1920.0,1080.0,2795.0,94.98081231234646
506.0,1280.0,720.0,1347.0,83.76409040493816
506.0,960.0,540.0,838.0,75.31709325627267
506.0,640.0,360.0,425.0,58.344281877526846
506.0,768.0,432.0,575.0,66.72996786764134
506.0,416.0,234.0,213.0,34.44639121079112
506.0,1920.0,1080.0,2196.0,90.91500968413835
506.0,1280.0,720.0,1050.0,78.83803837980656
506.0,960.0,540.0,656.0,69.97594994760638
506.0,640.0,360.0,335.0,53.384671414572594
506.0,768.0,432.0,447.0,61.48887768608144
506.0,416.0,234.0,168.0,31.697233905909865
506.0,1920.0,1080.0,1238.0,79.22432608465428
506.0,1280.0,720.0,580.0,63.72400303481684
506.0,960.0,540.0,363.0,54.9426809927898
506.0,640.0,360.0,186.0,39.96646977032044
506.0,768.0,432.0,248.0,45.35619671447667
506.0,416.0,234.0,96.0,21.207851579648164
506.0,1920.0,1080.0,721.0,64.47982055417825
506.0,1280.0,720.0,343.0,50.298129987318546
506.0,960.0,540.0,216.0,40.29912035303822
506.0,640.0,360.0,112.0,26.981174176655024
506.0,768.0,432.0,149.0,33.062911562039304
506.0,416.0,234.0,58.0,10.166449560429118
506.0,1280.0,720.0,226.0,33.574722471662724
506.0,1920.0,1080.0,464.0,47.708986474586716
506.0,960.0,540.0,143.0,25.02457623469095
506.0,640.0,360.0,74.0,14.751658877296277
506.0,768.0,432.0,99.0,19.48025005018468
506.0,1920.0,1080.0,293.0,29.45898492654972
506.0,416.0,234.0,37.0,3.758288386456963
506.0,1280.0,720.0,146.0,19.575704478165807
506.0,960.0,540.0,89.0,13.82452550663894
506.0,768.0,432.0,62.0,7.269173029273031
506.0,640.0,360.0,46.0,3.743802901902929
506.0,416.0,234.0,24.0,1.5838446758240128
506.0,1920.0,1080.0,264.0,28.86967225384976
506.0,1280.0,720.0,131.0,17.57709834573867
506.0,960.0,540.0,82.0,11.350556412945664
506.0,640.0,360.0,41.0,3.4256739887232457
506.0,416.0,234.0,22.0,1.6705115470481897
506.0,768.0,432.0,56.0,5.8771078089199165
507.0,1920.0,1080.0,12136.0,98.79891600640332
507.0,1280.0,720.0,6193.0,94.10776877834519
507.0,960.0,540.0,3916.0,88.90080823425154
507.0,768.0,432.0,2640.0,81.06672093397096
507.0,640.0,360.0,1953.0,72.5555532904794
507.0,416.0,234.0,893.0,46.854226552571646
507.0,1920.0,1080.0,9557.0,98.53292079620803
507.0,1280.0,720.0,4797.0,92.2567324699671
507.0,960.0,540.0,3029.0,86.05538272261134
507.0,640.0,360.0,1509.0,69.20865697466441
507.0,768.0,432.0,2039.0,77.75205741435295
507.0,416.0,234.0,688.0,43.254491810320744
507.0,1280.0,720.0,3700.0,89.70843111633106
507.0,960.0,540.0,2331.0,82.26765067275768
507.0,640.0,360.0,1158.0,65.34326980689401
507.0,768.0,432.0,1567.0,73.75971258022115
507.0,416.0,234.0,527.0,37.08748696377826
507.0,1920.0,1080.0,5805.0,94.93471314318474
507.0,1280.0,720.0,2853.0,86.18118664172727
507.0,960.0,540.0,1790.0,77.18941703437231
507.0,640.0,360.0,886.0,60.66036903217772
507.0,768.0,432.0,1200.0,68.69404509175284
507.0,1920.0,1080.0,4526.0,92.73744713739765
507.0,416.0,234.0,400.0,35.86465835390884
507.0,1280.0,720.0,2200.0,81.40680880184988
507.0,960.0,540.0,1373.0,71.7527522253768
507.0,640.0,360.0,676.0,54.53540967265403
507.0,768.0,432.0,916.0,63.42757877436417
507.0,416.0,234.0,304.0,29.771472767078425
507.0,1920.0,1080.0,3518.0,89.05429612965631
507.0,1280.0,720.0,1696.0,76.05647123541574
507.0,960.0,540.0,1051.0,66.20723018046914
507.0,640.0,360.0,513.0,49.69132708427922
507.0,768.0,432.0,697.0,56.21553100058958
507.0,416.0,234.0,230.0,25.649570057983674
507.0,1920.0,1080.0,2745.0,83.9686953275659
507.0,960.0,540.0,800.0,59.719615832064704
507.0,768.0,432.0,528.0,50.22359420950899
507.0,1280.0,720.0,1304.0,70.04428583070413
507.0,640.0,360.0,389.0,42.3085669346659
507.0,416.0,234.0,174.0,21.857625060823167
507.0,1920.0,1080.0,1498.0,69.06438225578854
507.0,1280.0,720.0,669.0,50.15229531196854
507.0,960.0,540.0,402.0,43.558512619451655
507.0,640.0,360.0,193.0,28.263269771783815
507.0,768.0,432.0,263.0,32.863194794137826
507.0,1920.0,1080.0,828.0,49.72804173899149
507.0,960.0,540.0,205.0,27.734871362772555
507.0,416.0,234.0,88.0,12.036238161522673
507.0,1280.0,720.0,348.0,35.39653165769695
507.0,768.0,432.0,134.0,20.70914886146924
507.0,640.0,360.0,99.0,15.94803933980534
507.0,416.0,234.0,47.0,5.158047171631139
507.0,1280.0,720.0,196.0,20.12691565526752
507.0,1920.0,1080.0,461.0,35.57094638262183
507.0,960.0,540.0,116.0,13.921920776202862
507.0,640.0,360.0,57.0,6.217383591397089
507.0,768.0,432.0,77.0,8.833330385013351
507.0,416.0,234.0,27.0,1.5872088701753702
507.0,1920.0,1080.0,275.0,18.683648979791755
507.0,1280.0,720.0,120.0,8.067470898047649
507.0,640.0,360.0,35.0,1.4443328253662095
507.0,768.0,432.0,47.0,3.3132525527790904
507.0,416.0,234.0,17.0,0.5426818970771712
507.0,960.0,540.0,70.0,5.228613673422318
507.0,1920.0,1080.0,251.0,17.134840053944995
507.0,960.0,540.0,64.0,4.555891481998844
507.0,1280.0,720.0,109.0,6.856866602719925
507.0,768.0,432.0,43.0,2.7000047269561605
507.0,640.0,360.0,31.0,1.1530899825493093
507.0,416.0,234.0,15.0,0.7761610243364757
513.0,960.0,540.0,4501.0,88.95742111777301
513.0,1280.0,720.0,7074.0,94.60920950648185
513.0,1920.0,1080.0,12186.0,98.45063416162446
513.0,640.0,360.0,2248.0,73.46173366737793
513.0,768.0,432.0,3022.0,80.83262865098726
513.0,1920.0,1080.0,10225.0,97.90214233558231
513.0,416.0,234.0,1058.0,44.966113070197764
513.0,1280.0,720.0,5468.0,92.81333184886537
513.0,640.0,360.0,1745.0,67.77781033456188
513.0,960.0,540.0,3488.0,86.09453837188794
513.0,416.0,234.0,824.0,40.7138036834958
513.0,768.0,432.0,2332.0,76.92082239460926
513.0,960.0,540.0,2685.0,81.20976452206004
513.0,1280.0,720.0,4215.0,88.57335260412074
513.0,416.0,234.0,638.0,36.1025703285224
513.0,640.0,360.0,1351.0,63.02585686051298
513.0,768.0,432.0,1795.0,71.86905445353547
513.0,1920.0,1080.0,6750.0,95.21334459122014
513.0,960.0,540.0,2067.0,77.2185711019956
513.0,1280.0,720.0,3250.0,85.6891141299547
513.0,640.0,360.0,1043.0,57.188338223968856
513.0,768.0,432.0,1383.0,58.84025479335516
513.0,416.0,234.0,495.0,31.76139444466467
513.0,1280.0,720.0,2514.0,79.69221589183061
513.0,1920.0,1080.0,5347.0,93.27556227834235
513.0,960.0,540.0,1593.0,69.80269644751455
513.0,640.0,360.0,805.0,51.0432771584719
513.0,768.0,432.0,1064.0,61.22813139857491
513.0,416.0,234.0,381.0,26.318499164428953
513.0,1920.0,1080.0,4199.0,89.09015544569571
513.0,1280.0,720.0,1945.0,74.17538258457051
513.0,960.0,540.0,1228.0,63.85656795995491
513.0,640.0,360.0,620.0,43.67417735054718
513.0,416.0,234.0,293.0,21.837905476636337
513.0,1920.0,1080.0,3294.0,84.40261251923584
513.0,1280.0,720.0,1507.0,67.49515222536954
513.0,960.0,540.0,947.0,56.147319000387114
513.0,768.0,432.0,818.0,52.46916065598139
513.0,416.0,234.0,225.0,17.290838365186744
513.0,640.0,360.0,477.0,38.73921812955672
513.0,768.0,432.0,629.0,46.867038903006886
513.0,1920.0,1080.0,1805.0,66.60196739341596
513.0,1280.0,720.0,806.0,46.893554349030765
513.0,960.0,540.0,497.0,38.72339204305361
513.0,640.0,360.0,248.0,24.108350618797054
513.0,768.0,432.0,329.0,28.98600591982146
513.0,1920.0,1080.0,1006.0,45.02893995219524
513.0,416.0,234.0,116.0,8.02620503188304
513.0,1280.0,720.0,439.0,30.482416434728854
513.0,960.0,540.0,267.0,19.768404077065313
513.0,640.0,360.0,130.0,9.368418246281994
513.0,768.0,432.0,175.0,13.498050932652445
513.0,416.0,234.0,61.0,3.6749547170317465
513.0,1920.0,1080.0,585.0,24.889536540571484
513.0,1280.0,720.0,248.0,13.204484292436222
513.0,960.0,540.0,149.0,8.580351289305932
513.0,640.0,360.0,73.0,3.174682940329006
513.0,768.0,432.0,98.0,6.036385820941628
513.0,416.0,234.0,33.0,1.1143040858540167
513.0,1920.0,1080.0,357.0,13.58493443903713
513.0,1280.0,720.0,149.0,4.405116003360702
513.0,960.0,540.0,85.0,2.4480557166704684
513.0,640.0,360.0,39.0,1.5822890639843956
513.0,768.0,432.0,54.0,2.7942894778066085
513.0,416.0,234.0,18.0,1.1501038866275652
513.0,1280.0,720.0,135.0,2.322996072959892
513.0,1920.0,1080.0,329.0,11.987159364892502
513.0,960.0,540.0,77.0,2.0894999898566073
513.0,768.0,432.0,49.0,2.2639046994753214
513.0,640.0,360.0,35.0,1.081648382301163
513.0,416.0,234.0,16.0,0.5589575672043712
514.0,1920.0,1080.0,12308.0,99.45786625411662
514.0,960.0,540.0,4860.0,90.81223691291204
514.0,768.0,432.0,3387.0,84.06248916428734
514.0,640.0,360.0,2567.0,76.66649615276597
514.0,1280.0,720.0,7574.0,95.86406481694758
514.0,1920.0,1080.0,10250.0,99.0062409757588
514.0,416.0,234.0,1253.0,49.050562865266734
514.0,768.0,432.0,2629.0,79.42420680278913
514.0,960.0,540.0,3806.0,88.54151552741276
514.0,416.0,234.0,967.0,45.38884169691264
514.0,1280.0,720.0,5932.0,94.20512771918925
514.0,640.0,360.0,1990.0,71.64104440099715
514.0,768.0,432.0,2030.0,74.13903032861029
514.0,1920.0,1080.0,8492.0,97.09070165659547
514.0,1280.0,720.0,4628.0,90.47786833174676
514.0,640.0,360.0,1534.0,64.86987956652806
514.0,416.0,234.0,741.0,37.52296765465418
514.0,1280.0,720.0,3594.0,86.83320210920022
514.0,1920.0,1080.0,6949.0,96.46819990168586
514.0,960.0,540.0,2278.0,78.45010705559594
514.0,640.0,360.0,1174.0,60.60903425298465
514.0,768.0,432.0,1558.0,69.01633601053808
514.0,416.0,234.0,564.0,36.033128036030604
514.0,1920.0,1080.0,5584.0,94.39166457913004
514.0,1280.0,720.0,2780.0,82.19557503174902
514.0,640.0,360.0,895.0,53.99745913076636
514.0,960.0,540.0,1749.0,72.32089942671429
514.0,416.0,234.0,428.0,29.716295349131467
514.0,768.0,432.0,1190.0,62.998312802168556
514.0,1920.0,1080.0,4413.0,90.95999965664838
514.0,960.0,540.0,1338.0,65.22289611145563
514.0,1280.0,720.0,2142.0,75.64223288471108
514.0,640.0,360.0,680.0,47.237790598378716
514.0,768.0,432.0,905.0,55.179017606819656
514.0,416.0,234.0,323.0,24.854122633439633
514.0,1920.0,1080.0,3478.0,85.64247315526057
514.0,1280.0,720.0,1644.0,69.26366688372462
514.0,960.0,540.0,1019.0,57.52246590445788
514.0,640.0,360.0,515.0,40.55754655093514
514.0,768.0,432.0,687.0,48.8686495987778
514.0,416.0,234.0,244.0,20.60039352152768
514.0,1920.0,1080.0,1898.0,68.64110461107798
514.0,960.0,540.0,520.0,40.91581853108969
514.0,1280.0,720.0,850.0,49.89285575035346
514.0,640.0,360.0,260.0,25.230320428273828
514.0,416.0,234.0,123.0,10.792893686535958
514.0,768.0,432.0,348.0,32.10857963819688
514.0,1920.0,1080.0,1056.0,48.07114059848927
514.0,1280.0,720.0,454.0,33.39225600034299
514.0,960.0,540.0,275.0,22.877914027843445
514.0,768.0,432.0,184.0,17.596081604811243
514.0,640.0,360.0,137.0,13.142408832832263
514.0,416.0,234.0,65.0,5.661807872781094
514.0,1920.0,1080.0,617.0,28.79228947874238
514.0,1280.0,720.0,263.0,16.094776584642823
514.0,960.0,540.0,157.0,11.231328868453108
514.0,640.0,360.0,77.0,6.594085144966198
514.0,416.0,234.0,36.0,2.979683203537513
514.0,768.0,432.0,104.0,8.854972915453576
514.0,1920.0,1080.0,360.0,16.90881862564709
514.0,960.0,540.0,92.0,5.319274452504359
514.0,1280.0,720.0,156.0,7.276340780414953
514.0,640.0,360.0,44.0,3.319028873589825
514.0,768.0,432.0,60.0,4.6004408720765335
514.0,416.0,234.0,21.0,2.651283620663855
514.0,1920.0,1080.0,326.0,15.100600203765339
514.0,1280.0,720.0,141.0,6.704125757423749
514.0,960.0,540.0,83.0,4.7953398839796595
514.0,640.0,360.0,39.0,3.1514795617104134
514.0,768.0,432.0,54.0,4.058864631223331
514.0,416.0,234.0,19.0,3.0959835538678884
515.0,1920.0,1080.0,12237.0,98.53244915892783
515.0,960.0,540.0,4565.0,88.08303581669547
515.0,640.0,360.0,2345.0,72.49324710817052
515.0,1280.0,720.0,7182.0,94.61865561831938
515.0,768.0,432.0,3075.0,79.98155345128265
515.0,416.0,234.0,1103.0,42.02806864071348
515.0,1280.0,720.0,5565.0,92.82277796070291
515.0,960.0,540.0,3551.0,85.10392109400676
515.0,1920.0,1080.0,10216.0,97.98395733288568
515.0,1920.0,1080.0,8399.0,95.59727928884305
515.0,640.0,360.0,1826.0,67.45009754236244
515.0,416.0,234.0,860.0,38.83185533211286
515.0,768.0,432.0,2380.0,75.81771219741184
515.0,1280.0,720.0,4306.0,87.91094734546009
515.0,960.0,540.0,2746.0,80.28623408152944
515.0,640.0,360.0,1415.0,61.16435794563937
515.0,416.0,234.0,667.0,16.493986091537874
515.0,768.0,432.0,1837.0,71.26844429431324
515.0,1280.0,720.0,3326.0,85.13861765562636
515.0,1920.0,1080.0,6794.0,95.22279070305767
515.0,640.0,360.0,1096.0,57.133320458806885
515.0,960.0,540.0,2121.0,75.07949735903844
515.0,768.0,432.0,1420.0,66.21816559597268
515.0,1920.0,1080.0,5452.0,93.14625538050184
515.0,416.0,234.0,517.0,30.166969695532213
515.0,960.0,540.0,1640.0,70.08559363921376
515.0,1280.0,720.0,2578.0,79.44442739288274
515.0,640.0,360.0,846.0,50.4911220282664
515.0,416.0,234.0,399.0,25.59841240482388
515.0,768.0,432.0,1095.0,59.427975372744115
515.0,1920.0,1080.0,4245.0,88.42775018703506
515.0,1280.0,720.0,1999.0,73.41887606777998
515.0,960.0,540.0,1267.0,62.42204505549746
515.0,640.0,360.0,652.0,43.19594308989274
515.0,768.0,432.0,845.0,51.81607578328099
515.0,416.0,234.0,306.0,20.51289462609893
515.0,1920.0,1080.0,3378.0,83.72521258613419
515.0,1280.0,720.0,1553.0,66.74218569934193
515.0,640.0,360.0,501.0,36.48401327787627
515.0,960.0,540.0,979.0,55.212243636692044
515.0,416.0,234.0,235.0,16.384689641879834
515.0,768.0,432.0,649.0,45.34542661760268
515.0,1920.0,1080.0,1836.0,66.63742940778225
515.0,960.0,540.0,517.0,35.49974494265016
515.0,1280.0,720.0,833.0,46.97478787033696
515.0,640.0,360.0,260.0,21.156787155214964
515.0,768.0,432.0,342.0,28.11275364058112
515.0,416.0,234.0,121.0,6.393673380132686
515.0,1920.0,1080.0,1030.0,44.0864342649851
515.0,1280.0,720.0,456.0,29.763596670806255
515.0,960.0,540.0,280.0,18.724731089256384
515.0,640.0,360.0,138.0,8.922365891857693
515.0,768.0,432.0,183.0,12.462702682944895
515.0,1920.0,1080.0,607.0,24.25726055837999
515.0,416.0,234.0,64.0,3.0233377274716355
515.0,1280.0,720.0,259.0,12.466117255106088
515.0,960.0,540.0,156.0,7.157795595394242
515.0,640.0,360.0,75.0,3.5236786434581613
515.0,960.0,540.0,86.0,2.4310171079880285
515.0,1920.0,1080.0,361.0,13.280159296110382
515.0,768.0,432.0,102.0,6.050988034315992
515.0,1280.0,720.0,150.0,3.718012969435435
515.0,416.0,234.0,34.0,0.5416323642563367
515.0,416.0,234.0,18.0,0.5256728663798083
515.0,640.0,360.0,40.0,0.9947392902218781
515.0,768.0,432.0,55.0,2.2067397040440953
515.0,1920.0,1080.0,330.0,11.471940874228634
515.0,1280.0,720.0,136.0,3.128428861076877
515.0,960.0,540.0,77.0,2.129538370577214
515.0,768.0,432.0,49.0,1.6763549257128083
515.0,640.0,360.0,35.0,0.49409860853864696
515.0,416.0,234.0,16.0,-0.06547345304338562
516.0,1280.0,720.0,7615.0,96.31971273135048
516.0,640.0,360.0,2599.0,76.38599015658957
516.0,1920.0,1080.0,12350.0,99.27539629118078
