s_video_id,s_width,s_height,s_storage_size,s_duration,s_scan_type,c_content_category,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,e_crf,e_width,e_height,e_aspect_ratio,e_pixel_aspect_ratio,e_codec,e_codec_profile,e_codec_level,e_framerate,e_gop_size,e_b_frame_int,e_ref_frame_count,e_scan_type,e_bit_depth,e_pixel_fmt,t_average_bitrate,t_average_vmaf,t_average_vmaf_mobile,t_average_vmaf_4k,t_average_psnr
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,22,960,540,16:09,1:01,h264,unknown,-99,25,50,3,1,progressive,N/A,unknown,2986,61.21774,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,22,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,1557,66.548664,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,22,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,2055,74.853332,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,3623,86.303928,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,2305,77.885647,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,1195,60.449957,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,6988,96.989459,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,1581,68.920519,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,24,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,575,36.172475,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,5622,94.526374,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,2807,80.994374,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1772,71.559693,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,912,53.903866,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,1209,62.282386,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,26,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,437,31.132876,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,4456,90.741843,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,2165,74.740587,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1358,64.603917,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,694,47.175353,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,922,55.289044,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,28,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,331,26.298483,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,3500,85.480334,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,1037,57.198434,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,1665,67.668077,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,527,40.626379,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,250,21.72903,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,30,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,701,48.170551,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,1925,67.842914,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,865,48.530283,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,532,38.971408,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,357,31.422502,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,267,25.790986,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,1078,47.199454,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,35,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,126,12.304249,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,465,30.648667,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,283,23.395107,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,141,14.017808,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,189,17.821496,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,40,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,67,6.057112,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,628,29.872684,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,270,17.024951,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,161,11.712289,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,107,8.532802,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,79,6.520547,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,366,18.134477,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,45,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,37,3.191035,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,160,8.574363,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,45,3.425861,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,94,5.728253,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,61,4.270143,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,50,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,21,2.08227,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,331,16.374811,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,145,7.534319,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,84,5.092194,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,40,3.121928,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,55,3.840346,,,
516,1920,1080,99183366,72,progressive,parachute,41.70558124,24.20970128,0,0,0,0,0,0.189167149,0.247339892,0.345484825,0.218008134,0.437336606,0.095335284,0.055388049,0.072541136,,,,,55,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,19,1.967495,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,5776,91.840131,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,7853,97.828098,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,17705,99.981544,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,12243,99.652252,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,2187,52.482003,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,14813,99.950657,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,18,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,4413,82.731252,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,9882,99.278555,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,6357,95.884992,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,3519,78.179566,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,4609,87.882449,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,20,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,1737,48.323833,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,7934,98.356929,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,12417,99.882243,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,2781,72.788051,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,5107,92.36981,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,3650,82.79835,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,22,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,1366,43.689167,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,6343,95.898403,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,10406,99.766791,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,2870,76.770641,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,2181,66.644411,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,4076,87.181214,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,24,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,1063,38.788433,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,8696,99.466828,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,5037,91.226236,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,1693,60.032869,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,3222,80.735236,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,768,432,16:09,1:01,h264,main,30,25,50,3,1,progressive,8,yuv420p,2237,70.020569,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,26,416,234,16:09,1:01,h264,main,13,25,50,3,1,unknown,8,yuv420p,818,33.896434,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,28,1920,1080,16:09,1:01,h264,high,40,25,50,3,1,progressive,8,yuv420p,7197,98.489798,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,28,960,540,16:09,1:01,h264,main,31,25,50,3,1,progressive,8,yuv420p,2528,73.458605,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,28,1280,720,16:09,1:01,h264,main,31,25,50,3,1,interlaced,8,yuv420p,3980,84.748214,,,
517,1920,1080,55691714,37,progressive,pier,66.67963812,41.84506638,0,0,0,0,0,0.263877797,0.447296811,0.193093011,0.095732382,0.100469269,0.170464109,0.081682543,0.034487805,,,,,28,640,360,16:09,1:01,h264,main,30,25,50,3,1,unknown,8,yuv420p,1306,53.101288,,,
